Id,SalePrice
2734,147044.66767491595
2735,136065.11953384636
2736,145448.79249040544
2737,124764.94798890219
2738,134113.0829176982
2739,163562.06484398243
2740,140036.68882206298
2741,139480.3300164314
2742,144477.05694486698
2743,143849.37504129566
2744,154804.29620695798
2745,146388.47573195933
2746,146219.91143520045
2747,147802.46209315845
2748,122779.12593697372
2749,130772.6641377628
2750,138563.4959311804
2751,140520.86654045637
2752,203119.8936602622
2753,150624.8733411678
2754,214376.67546894806
2755,126688.07360433911
2756,100844.03902166928
2757,68273.71548812132
2758,87018.76594727904
2759,150692.57244808736
2760,128244.73464898564
2761,142228.44278814396
2762,142834.28955966735
2763,182776.30254209597
2764,157032.08603468083
2765,282799.1375087109
2766,141905.47805523872
2767,82452.58462733013
2768,126795.69836183256
2769,135063.16810864973
2770,142260.89513223307
2771,111941.11692623315
2772,107546.52918144008
2773,161368.58871974205
2774,136189.94636797818
2775,123782.96489882958
2776,136043.6604415699
2777,147223.07863086934
2778,110847.18745949958
2779,120149.15647196365
2780,89148.4334668845
2781,92865.18615732914
2782,91211.29743499508
2783,105804.28857328465
2784,123933.7221616735
2785,139211.59255860726
2786,73350.56031557922
2787,125931.62210912615
2788,75934.88886736763
2789,175392.5392333881
2790,95749.92364633123
2791,106004.96121203383
2792,62165.37627688178
2793,163113.6641589267
2794,98685.92217925335
2795,122650.44718095797
2796,99287.29313785286
2797,185983.83193154473
2798,111490.08040121925
2799,112831.17890050854
2800,62174.21336632756
2801,107736.13040836796
2802,126388.19431501639
2803,152673.7320032136
2804,139105.1144363481
2805,105424.14385979116
2806,82627.8012474766
2807,160252.1141189686
2808,152195.78668173874
2809,135167.37236125767
2810,133623.41327152163
2811,158990.71983872342
2812,151720.39850170008
2813,173546.04867401178
2814,158854.60638896475
2815,98539.33575869001
2816,255211.6146853118
2817,168695.29119952765
2818,126801.22347726408
2819,175821.81374506996
2820,145163.6715014624
2821,117301.61707466829
2822,202030.90032399725
2823,280044.3091052341
2824,183449.1319405088
2825,149070.85067818355
2826,134722.68152538285
2827,136236.56688031295
2828,204149.15825251848
2829,192536.71348018496
2830,227891.91475645438
2831,180203.1170101744
2832,243218.36676870572
2833,291792.3843407794
2834,209188.23288971154
2835,216161.9416008956
2836,190768.40780980405
2837,155650.62035402926
2838,150463.24658403033
2839,177472.06561091845
2840,198761.78202275274
2841,209176.33495149694
2842,227408.4431260055
2843,156384.7031075643
2844,154453.47663328974
2845,124935.91430969891
2846,214151.2529969265
2847,203140.1722339256
2848,215802.5029158034
2849,200892.15352001245
2850,291619.4543660468
2851,227270.02737854322
2852,241287.42992627728
2853,245395.54708341448
2854,137209.447939734
2855,201724.05733009527
2856,199511.40439260472
2857,182888.40244414014
2858,194611.01194924192
2859,130522.19809036487
2860,121713.33278037753
2861,126685.00910942249
2862,187667.0827799223
2863,123416.0909823563
2864,231377.8235513892
2865,141284.5245591389
2866,134728.27067091863
2867,98821.55443274688
2868,88491.10144728632
2869,111625.92654278806
2870,125186.45036902708
2871,91245.65575977036
2872,49629.65069718656
2873,112077.62864664986
2874,137965.49953418504
2875,102264.5735045301
2876,170778.13475825466
2877,140005.8129280011
2878,170328.0561334904
2879,139989.87138592437
2880,99591.88030515717
2881,143067.73829805854
2882,170275.90840750988
2883,188201.44621471423
2884,193523.63291639788
2885,186149.7089196167
2886,224551.28632961807
2887,86754.96760477182
2888,131816.95273966494
2889,50677.919130177994
2890,78427.93406931528
2891,130683.57981217952
2892,53977.56697892651
2893,90215.95537430879
2894,57201.94341186888
2895,318605.7083692745
2896,304777.0393008655
2897,195873.615939621
2898,143104.1756994606
2899,214535.4504977178
2900,157765.5579211171
2901,205114.6264153914
2902,184086.18083173543
2903,350125.61997124914
2904,350764.05440567015
2905,103955.5017956397
2906,201778.99085012093
2907,112015.93910603125
2908,138091.23091246383
2909,150508.38497574982
2910,77752.32272759186
2911,77117.53011754823
2912,154447.66521668626
2913,77778.67824457069
2914,68891.98737189634
2915,76721.16203733659
2916,80250.23935240274
2917,172308.26538990682
2918,117216.6790573259
2919,225583.83265277126
